"","interval.ma"," early_interval","accepted_name","lat","lng","cell","ex","fad"
"1",252.17,"Changhsingian","Acanthopecten",-17.05,108.91,662,1,358.9
"2",252.17,"Changhsingian","Acanthopecten",-15.26,104.61,662,1,358.9
"3",252.17,"Changhsingian","Acharax",12.12,36.17,247,0,330.9
"4",252.17,"Changhsingian","Acharax",12.05,36.31,247,0,330.9
"5",252.17,"Changhsingian","Acharax",12.14,36.16,247,0,330.9
"6",252.17,"Changhsingian","Aclisina",-16.95,108.49,662,1,387.7
"7",252.17,"Changhsingian","Acteonina",-15.41,104.04,652,0,259.9
"8",252.17,"Changhsingian","Actinodontophora",1.4,127.6,693,1,268.8
"9",252.17,"Changhsingian","Actinodontophora",2.18,129.88,693,1,268.8
"10",252.17,"Changhsingian","Actinopteria",-15.41,104.04,652,1,440.8
"11",252.17,"Changhsingian","Actinopteria",-15.13,104.76,662,1,440.8
"12",252.17,"Changhsingian","Allorisma",12.12,36.16,247,0,419.2
"13",252.17,"Changhsingian","Allorisma",-35.59,52.23,602,0,419.2
"14",252.17,"Changhsingian","Allorisma",13.36,-29.56,144,0,419.2
"15",252.17,"Changhsingian","Alula",-15.26,104.61,662,1,268.8
"16",252.17,"Changhsingian","Anematina",-35.59,52.2,602,1,346.7
"17",252.17,"Changhsingian","Anematina",-35.32,52.06,602,1,346.7
"18",252.17,"Changhsingian","Anematina",-35.54,52.06,602,1,346.7
"19",252.17,"Changhsingian","Annuliconcha",-15.35,105.29,662,1,295.5
"20",252.17,"Changhsingian","Anomphalus",-9.98,114.85,672,0,407.6
"21",252.17,"Changhsingian","Anomphalus",-16.95,108.49,662,0,407.6
"22",252.17,"Changhsingian","Apachella",2.25,128.69,693,1,295.5
"23",252.17,"Changhsingian","Astartella",-35.59,52.23,602,0,330.9
"24",252.17,"Changhsingian","Astartella",-35.38,52.12,602,0,330.9
"25",252.17,"Changhsingian","Astartella",2.16,129.89,693,0,330.9
"26",252.17,"Changhsingian","Astartella",-35.32,52.06,602,0,330.9
"27",252.17,"Changhsingian","Astartella",2.16,129.9,693,0,330.9
"28",252.17,"Changhsingian","Astartella",-35.51,52.19,602,0,330.9
"29",252.17,"Changhsingian","Astartella",-15.41,104.04,652,0,330.9
"30",252.17,"Changhsingian","Astartella",-37.2,55.08,602,0,330.9
"31",252.17,"Changhsingian","Astartella",-16.04,105.72,662,0,330.9
"32",252.17,"Changhsingian","Astartella",-15.13,104.76,662,0,330.9
"33",252.17,"Changhsingian","Astartella",-15.42,104.08,652,0,330.9
"34",252.17,"Changhsingian","Astartella",-15.54,105.64,662,0,330.9
"35",252.17,"Changhsingian","Astartella",-14.73,104.99,662,0,330.9
"36",252.17,"Changhsingian","Astartella",-16.83,86.45,309,0,330.9
"37",252.17,"Changhsingian","Astartella",-35.24,52.12,602,0,330.9
"38",252.17,"Changhsingian","Astartella",-35.54,52.06,602,0,330.9
"39",252.17,"Changhsingian","Astartella",-15.26,104.61,662,0,330.9
"40",252.17,"Changhsingian","Astartila",-87.27,-122.32,614,1,295.5
"41",252.17,"Changhsingian","Atomodesma",-45.31,53.15,601,0,295.5
"42",252.17,"Changhsingian","Atomodesma",-46.37,52.7,601,0,295.5
"43",252.17,"Changhsingian","Atomodesma",-45.12,53.25,601,0,295.5
"44",252.17,"Changhsingian","Atomodesma",-88.7,71.56,605,0,295.5
"45",252.17,"Changhsingian","Atomodesma",74.4,58.64,351,0,295.5
"46",252.17,"Changhsingian","Atomodesma",-46.48,52.74,601,0,295.5
"47",252.17,"Changhsingian","Atomodesma",-45.21,53.11,601,0,295.5
"48",252.17,"Changhsingian","Atomodesma",-46.36,52.7,601,0,295.5
"49",252.17,"Changhsingian","Atomodesma",-87.51,-126.37,614,0,295.5
"50",252.17,"Changhsingian","Avicula",12.12,36.16,247,0,382.7
"51",252.17,"Changhsingian","Aviculopecten",-15.26,104.61,662,0,393.3
"52",252.17,"Changhsingian","Aviculopecten",-12.18,105.8,662,0,393.3
"53",252.17,"Changhsingian","Aviculopecten",-15.13,104.76,662,0,393.3
"54",252.17,"Changhsingian","Aviculopecten",-14.79,111.61,662,0,393.3
"55",252.17,"Changhsingian","Aviculopecten",-37.2,55.08,602,0,393.3
"56",252.17,"Changhsingian","Aviculopecten",-35.61,52.13,602,0,393.3
"57",252.17,"Changhsingian","Aviculopecten",-37.17,55.05,602,0,393.3
"58",252.17,"Changhsingian","Aviculopecten",-35.32,52.06,602,0,393.3
"59",252.17,"Changhsingian","Aviculopecten",-14.44,111.42,662,0,393.3
"60",252.17,"Changhsingian","Aviculopecten",-14.49,105.56,662,0,393.3
"61",252.17,"Changhsingian","Aviculopecten",-8.64,104.36,653,0,393.3
"62",252.17,"Changhsingian","Aviculopecten",-10.81,105.55,653,0,393.3
"63",252.17,"Changhsingian","Aviculopecten",-15.3,111.57,662,0,393.3
"64",252.17,"Changhsingian","Aviculopecten",-14.73,104.99,662,0,393.3
"65",252.17,"Changhsingian","Aviculopecten",-35.29,52.14,602,0,393.3
"66",252.17,"Changhsingian","Aviculopecten",2.16,129.89,693,0,393.3
"67",252.17,"Changhsingian","Aviculopecten",-35.59,52.2,602,0,393.3
"68",252.17,"Changhsingian","Aviculopecten",-35.37,52.11,602,0,393.3
"69",252.17,"Changhsingian","Aviculopecten",78.05,81.72,360,0,393.3
"70",252.17,"Changhsingian","Aviculopecten",-35.59,52.23,602,0,393.3
"71",252.17,"Changhsingian","Aviculopecten",-15.42,104.08,652,0,393.3
"72",252.17,"Changhsingian","Aviculopecten",-17.05,108.91,662,0,393.3
"73",252.17,"Changhsingian","Aviculopecten",2.18,129.88,693,0,393.3
"74",252.17,"Changhsingian","Aviculopecten",-35.54,52.06,602,0,393.3
"75",252.17,"Changhsingian","Aviculopecten",2.63,135.93,702,0,393.3
"76",252.17,"Changhsingian","Aviculopecten",-14.85,105.33,662,0,393.3
"77",252.17,"Changhsingian","Aviculopecten",2.63,135.92,702,0,393.3
"78",252.17,"Changhsingian","Aviculopecten",-35.42,52.08,602,0,393.3
"79",252.17,"Changhsingian","Aviculopecten",2.64,135.93,702,0,393.3
"80",252.17,"Changhsingian","Aviculopecten",-10.11,108,663,0,393.3
"81",252.17,"Changhsingian","Aviculopinna",2.18,129.88,693,1,298.9
"82",252.17,"Changhsingian","Aviculopinna",13.35,-29.57,144,1,298.9
"83",252.17,"Changhsingian","Bakevellia",-11.67,105.28,653,0,323.2
"84",252.17,"Changhsingian","Bakevellia",12.18,36.14,247,0,323.2
"85",252.17,"Changhsingian","Bakevellia",-13.04,115.6,672,0,323.2
"86",252.17,"Changhsingian","Bakevellia",-7.66,116.57,672,0,323.2
"87",252.17,"Changhsingian","Bakevellia",12.12,36.16,247,0,323.2
"88",252.17,"Changhsingian","Bakevellia",-18.62,107.65,661,0,323.2
"89",252.17,"Changhsingian","Bakevellia",-16.83,86.45,309,0,323.2
"90",252.17,"Changhsingian","Bakevellia",12.09,36.28,247,0,323.2
"91",252.17,"Changhsingian","Bakevellia (Bakevellia)",12.14,36.16,247,0,295.5
"92",252.17,"Changhsingian","Bakevellia (Bakevellia)",7.55,40.29,246,0,295.5
"93",252.17,"Changhsingian","Bakevellia (Bakevellia)",-13.29,110.1,662,0,295.5
"94",252.17,"Changhsingian","Bakevellia (Bakevellia)",12.12,36.17,247,0,295.5
"95",252.17,"Changhsingian","Bakevellia (Bakevellia)",12.14,36.15,247,0,295.5
"96",252.17,"Changhsingian","Bakevellia (Bakevellia)",12.08,36.26,247,0,295.5
"97",252.17,"Changhsingian","Bakevellia (Bakevellia)",12.05,36.31,247,0,295.5
"98",252.17,"Changhsingian","Bakevellia (Bakevellia)",12.12,36.16,247,0,295.5
"99",252.17,"Changhsingian","Bakevellia (Bakevellia)",2.18,129.88,693,0,295.5
"100",252.17,"Changhsingian","Bakevellia (Bakevellia)",-13.57,111.26,662,0,295.5
"101",252.17,"Changhsingian","Bakevellia (Bakevellia)",12.34,35.81,247,0,295.5
"102",252.17,"Changhsingian","Bakevellia (Bakevellia)",-12.69,110.27,662,0,295.5
"103",252.17,"Changhsingian","Basterotia",-35.38,52.12,602,0,252.17
"104",252.17,"Changhsingian","Baylea",-35.16,52.3,602,1,382.7
"105",252.17,"Changhsingian","Baylea",-35.32,52.06,602,1,382.7
"106",252.17,"Changhsingian","Baylea",-35.54,52.06,602,1,382.7
"107",252.17,"Changhsingian","Baylea",-35.59,52.23,602,1,382.7
"108",252.17,"Changhsingian","Baylea",-35.61,52.13,602,1,382.7
"109",252.17,"Changhsingian","Baylea",-35.29,52.14,602,1,382.7
"110",252.17,"Changhsingian","Baylea",-16.95,108.49,662,1,382.7
"111",252.17,"Changhsingian","Baylea",-15.26,104.61,662,1,382.7
"112",252.17,"Changhsingian","Baylea",-11.27,105.31,653,1,382.7
"113",252.17,"Changhsingian","Baylea",-35.42,52.08,602,1,382.7
"114",252.17,"Changhsingian","Baylea",-35.51,52.19,602,1,382.7
"115",252.17,"Changhsingian","Baylea",-14.85,105.33,662,1,382.7
"116",252.17,"Changhsingian","Baylea",-35.38,52.12,602,1,382.7
"117",252.17,"Changhsingian","Baylea",-16.95,108.49,662,1,382.7
"118",252.17,"Changhsingian","Baylea",-35.24,52.12,602,1,382.7
"119",252.17,"Changhsingian","Bellerophon (Bellerophon)",-37.2,55.08,602,1,382.7
"120",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.32,52.06,602,1,382.7
"121",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.61,52.13,602,1,382.7
"122",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.29,52.14,602,1,382.7
"123",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.42,52.08,602,1,382.7
"124",252.17,"Changhsingian","Bellerophon (Bellerophon)",-16.95,108.49,662,1,382.7
"125",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.59,52.23,602,1,382.7
"126",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.41,52.08,602,1,382.7
"127",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.24,52.12,602,1,382.7
"128",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.37,52.11,602,1,382.7
"129",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.51,52.19,602,1,382.7
"130",252.17,"Changhsingian","Bellerophon (Bellerophon)",-35.59,52.2,602,1,382.7
"131",252.17,"Changhsingian","Bicarinella",-87.62,-101.98,614,1,272.3
"132",252.17,"Changhsingian","Bucania",-35.29,52.14,602,1,477.7
"133",252.17,"Changhsingian","Bucanopsis",-15.26,104.61,662,1,453
"134",252.17,"Changhsingian","Callistadia",-35.16,52.3,602,1,387.7
"135",252.17,"Changhsingian","Callistadia",-14.56,104.67,662,1,387.7
"136",252.17,"Changhsingian","Callistadia",-35.51,52.19,602,1,387.7
"137",252.17,"Changhsingian","Callistadia",-35.54,52.06,602,1,387.7
"138",252.17,"Changhsingian","Callistadia",-35.42,52.08,602,1,387.7
"139",252.17,"Changhsingian","Callistadia",-35.61,52.13,602,1,387.7
"140",252.17,"Changhsingian","Callistadia",-35.24,52.12,602,1,387.7
"141",252.17,"Changhsingian","Callistadia",-35.32,52.06,602,1,387.7
"142",252.17,"Changhsingian","Callistadia",-35.29,52.14,602,1,387.7
"143",252.17,"Changhsingian","Callitomaria",2.26,128.69,693,1,272.3
"144",252.17,"Changhsingian","Callitomaria",-16.95,108.49,662,1,272.3
"145",252.17,"Changhsingian","Cassianoides",-46.49,52.74,601,1,295.5
"146",252.17,"Changhsingian","Cassianoides",-46.48,52.74,601,1,295.5
"147",252.17,"Changhsingian","Cassianoides",-46.47,52.7,601,1,295.5
"148",252.17,"Changhsingian","Cassianoides",-46.48,52.73,601,1,295.5
"149",252.17,"Changhsingian","Ceraunocochlis",-16.95,108.49,662,1,346.7
"150",252.17,"Changhsingian","Chaenomya",-15.26,104.61,662,1,298.9
"151",252.17,"Changhsingian","Chaenomya",20.87,142.79,381,1,298.9
"152",252.17,"Changhsingian","Cibecuia",13.36,-29.54,144,1,298.9
"153",252.17,"Changhsingian","Cibecuia",13.33,-29.58,144,1,298.9
"154",252.17,"Changhsingian","Cinclidonema",-14.56,104.67,662,1,303.7
"155",252.17,"Changhsingian","Claraia",-7.66,116.57,672,0,265.1
"156",252.17,"Changhsingian","Claraia",-18.62,107.65,661,0,265.1
"157",252.17,"Changhsingian","Claraia",-16.04,105.72,662,0,265.1
"158",252.17,"Changhsingian","Claraia",-7.58,116.55,672,0,265.1
"159",252.17,"Changhsingian","Claraia",-11.67,105.28,653,0,265.1
"160",252.17,"Changhsingian","Claraia",-16.95,108.94,662,0,265.1
"161",252.17,"Changhsingian","Claraia",-7.58,116.55,672,0,265.1
"162",252.17,"Changhsingian","Claraia",-15.54,105.64,662,0,265.1
"163",252.17,"Changhsingian","Claraia",-15.35,105.29,662,0,265.1
"164",252.17,"Changhsingian","Claraia",-8.61,104.38,653,0,265.1
"165",252.17,"Changhsingian","Claraia",-11.24,105.33,653,0,265.1
"166",252.17,"Changhsingian","Claraia",-8.99,104.07,653,0,265.1
"167",252.17,"Changhsingian","Claraia",-7.58,116.29,672,0,265.1
"168",252.17,"Changhsingian","Claraioides",-15.35,105.29,662,1,254.17
"169",252.17,"Changhsingian","Claraioides",-18.52,107.65,661,1,254.17
"170",252.17,"Changhsingian","Claraioides",26.7,54.1,277,1,254.17
"171",252.17,"Changhsingian","Claraioides",85.96,95.15,370,1,254.17
"172",252.17,"Changhsingian","Claraioides",-15.54,105.64,662,1,254.17
"173",252.17,"Changhsingian","Claraioides",26.74,54.06,277,1,254.17
"174",252.17,"Changhsingian","Claraioides",-16.04,105.72,662,1,254.17
"175",252.17,"Changhsingian","Clavicosta",-45.12,53.25,601,1,298.9
"176",252.17,"Changhsingian","Clavicosta",-45.31,53.15,601,1,298.9
"177",252.17,"Changhsingian","Clavicosta",-45.9,53.79,601,1,298.9
"178",252.17,"Changhsingian","Clavicosta",-46.36,52.7,601,1,298.9
"179",252.17,"Changhsingian","Coelostylina",12.14,35.84,247,0,254.17
"180",252.17,"Changhsingian","Coelostylina",12.18,36.14,247,0,254.17
"181",252.17,"Changhsingian","Coelostylina",12.18,36.13,247,0,254.17
"182",252.17,"Changhsingian","Collabrina",-45.31,53.15,601,1,279.3
"183",252.17,"Changhsingian","Collabrina",-45.13,53.34,601,1,279.3
"184",252.17,"Changhsingian","Collabrina",-45.18,53.19,601,1,279.3
"185",252.17,"Changhsingian","Collabrina",-45.12,53.25,601,1,279.3
"186",252.17,"Changhsingian","Collabrina",-45.35,53,601,1,279.3
"187",252.17,"Changhsingian","Collabrina",-46.36,52.7,601,1,279.3
"188",252.17,"Changhsingian","Collabrina",-46.49,52.74,601,1,279.3
"189",252.17,"Changhsingian","Collabrina",-46.47,52.7,601,1,279.3
"190",252.17,"Changhsingian","Coronopsis",-87.2,-127.08,614,1,279.3
"191",252.17,"Changhsingian","Cosmetodon",12.05,36.31,247,0,279.3
"192",252.17,"Changhsingian","Cosmetodon",-15.26,104.61,662,0,279.3
"193",252.17,"Changhsingian","Cosmetodon",12.14,36.16,247,0,279.3
"194",252.17,"Changhsingian","Costatoria",1.4,127.6,693,0,254.17
"195",252.17,"Changhsingian","Costatoria",2.18,129.88,693,0,254.17
"196",252.17,"Changhsingian","Crassispira (Crassispirella)",-20.81,49.63,594,0,252.17
"197",252.17,"Changhsingian","Crassispira (Crassispirella)",-16.68,51.14,595,0,252.17
"198",252.17,"Changhsingian","Crassispira (Crassispirella)",-3.65,45.99,254,0,252.17
"199",252.17,"Changhsingian","Crenipecten",-17.05,108.91,662,1,330.9
"200",252.17,"Changhsingian","Crenipecten",-14.62,111.44,662,1,330.9
"201",252.17,"Changhsingian","Crenipecten",-14.54,111.41,662,1,330.9
"202",252.17,"Changhsingian","Crenipecten",-15.35,105.29,662,1,330.9
"203",252.17,"Changhsingian","Crenipecten",-15.54,105.64,662,1,330.9
"204",252.17,"Changhsingian","Cylindritopsis",-16.95,108.49,662,1,272.3
"205",252.17,"Changhsingian","Cylindritopsis",-14.56,104.67,662,1,272.3
"206",252.17,"Changhsingian","Cylindritopsis",-15.26,104.61,662,1,272.3
"207",252.17,"Changhsingian","Cylindritopsis",-16.95,108.49,662,1,272.3
"208",252.17,"Changhsingian","Cyrtorostra",-35.32,52.06,602,1,295.5
"209",252.17,"Changhsingian","Cyrtorostra",-35.24,52.12,602,1,295.5
"210",252.17,"Changhsingian","Cyrtorostra",-35.16,52.3,602,1,295.5
"211",252.17,"Changhsingian","Cyrtorostra",-35.42,52.08,602,1,295.5
"212",252.17,"Changhsingian","Cyrtorostra",-45.31,53.15,601,1,295.5
"213",252.17,"Changhsingian","Cyrtorostra",-37.2,55.08,602,1,295.5
"214",252.17,"Changhsingian","Dacromya",79.81,86.82,370,0,252.17
"215",252.17,"Changhsingian","Deltopecten",79.66,90.42,370,1,330.9
"216",252.17,"Changhsingian","Deltopecten",80.57,85.31,370,1,330.9
"217",252.17,"Changhsingian","Dictyotomaria",-15.26,104.61,662,0,358.9
"218",252.17,"Changhsingian","Dolponella",-45.31,53.15,601,1,252.17
"219",252.17,"Changhsingian","Dolponella",-46.36,52.7,601,1,252.17
"220",252.17,"Changhsingian","Dolponella",-45.17,53.21,601,1,252.17
"221",252.17,"Changhsingian","Dolponella",-45.3,53.02,601,1,252.17
"222",252.17,"Changhsingian","Dolponella",-45.12,53.25,601,1,252.17
"223",252.17,"Changhsingian","Donaldina",13.37,-29.5,144,0,382.7
"224",252.17,"Changhsingian","Donaldina",-9.98,114.85,672,0,382.7
"225",252.17,"Changhsingian","Donaldina",-16.95,108.49,662,0,382.7
"226",252.17,"Changhsingian","Donaldina",13.28,-29.6,144,0,382.7
"227",252.17,"Changhsingian","Donaldina",13.35,-29.57,144,0,382.7
"228",252.17,"Changhsingian","Donaldina",13.33,-29.58,144,0,382.7
"229",252.17,"Changhsingian","Donaldina",13.34,-29.58,144,0,382.7
"230",252.17,"Changhsingian","Donaldina",-13.97,100.35,653,0,382.7
"231",252.17,"Changhsingian","Donaldina",13.38,-29.54,144,0,382.7
"232",252.17,"Changhsingian","Donaldospira",-18.47,107.63,661,1,382.7
"233",252.17,"Changhsingian","Donaldospira",-16.95,108.49,662,1,382.7
"234",252.17,"Changhsingian","Dunbarella",-45.12,53.25,601,1,330.9
"235",252.17,"Changhsingian","Dunbarella",-45.31,53.15,601,1,330.9
"236",252.17,"Changhsingian","Dyasmya",-13.04,115.6,672,1,290.1
"237",252.17,"Changhsingian","Dystactella",-15.42,104.08,652,1,427.4
"238",252.17,"Changhsingian","Dystactella",-35.42,52.08,602,1,427.4
"239",252.17,"Changhsingian","Dystactella",-15.54,105.64,662,1,427.4
"240",252.17,"Changhsingian","Edmondia",12.07,36.15,247,1,453
"241",252.17,"Changhsingian","Edmondia",12.14,36.14,247,1,453
"242",252.17,"Changhsingian","Edmondia",-13.04,115.6,672,1,453
"243",252.17,"Changhsingian","Edmondia",12.05,36.31,247,1,453
"244",252.17,"Changhsingian","Edmondia",12.14,36.16,247,1,453
"245",252.17,"Changhsingian","Edmondia",-13.05,115.6,672,1,453
"246",252.17,"Changhsingian","Edmondia",-15.54,105.64,662,1,453
"247",252.17,"Changhsingian","Edmondia",12.12,36.17,247,1,453
"248",252.17,"Changhsingian","Edmondia",2.18,129.88,693,1,453
"249",252.17,"Changhsingian","Edmondia",2.13,129.93,693,1,453
"250",252.17,"Changhsingian","Edmondia",-15.26,104.61,662,1,453
"251",252.17,"Changhsingian","Enantiostreon",-15.26,104.61,662,0,254.17
"252",252.17,"Changhsingian","Ensipteria",-15.12,104.77,662,1,265.1
"253",252.17,"Changhsingian","Ensipteria",-13.04,115.6,672,1,265.1
"254",252.17,"Changhsingian","Ensipteria",-12.48,110.51,662,1,265.1
"255",252.17,"Changhsingian","Ensipteria",-15.26,104.61,662,1,265.1
"256",252.17,"Changhsingian","Ensipteria",-14.85,105.33,662,1,265.1
"257",252.17,"Changhsingian","Ensipteria",-14.54,111.41,662,1,265.1
"258",252.17,"Changhsingian","Entolium",-16.83,86.45,309,0,259.9
"259",252.17,"Changhsingian","Entolium",7.55,40.29,246,0,259.9
"260",252.17,"Changhsingian","Entolium",-15.26,104.61,662,0,259.9
"261",252.17,"Changhsingian","Entolium",-13.79,115.78,672,0,259.9
"262",252.17,"Changhsingian","Entolium",-7.66,116.57,672,0,259.9
"263",252.17,"Changhsingian","Entolium",-13.69,115.99,672,0,259.9
"264",252.17,"Changhsingian","Entolium",-15.12,104.77,662,0,259.9
"265",252.17,"Changhsingian","Entolium",-15.54,105.64,662,0,259.9
"266",252.17,"Changhsingian","Eoastarte",-35.32,52.06,602,1,298.9
"267",252.17,"Changhsingian","Eoastarte",-35.54,52.06,602,1,298.9
"268",252.17,"Changhsingian","Eosinocerithium",-13.97,100.35,653,1,252.17
"269",252.17,"Changhsingian","Erwinispira",-13.97,100.35,653,1,252.17
"270",252.17,"Changhsingian","Erwinispira",-16.95,108.49,662,1,252.17
"271",252.17,"Changhsingian","Etheripecten",-87.27,-122.32,614,0,315.2
"272",252.17,"Changhsingian","Etheripecten",-11.67,105.29,653,0,315.2
"273",252.17,"Changhsingian","Etheripecten",-17.05,108.91,662,0,315.2
"274",252.17,"Changhsingian","Etheripecten",-14.4,106.47,662,0,315.2
"275",252.17,"Changhsingian","Etheripecten",2.81,136.27,702,0,315.2
"276",252.17,"Changhsingian","Etheripecten",-15.13,104.76,662,0,315.2
"277",252.17,"Changhsingian","Etheripecten",-13.05,115.6,672,0,315.2
"278",252.17,"Changhsingian","Etheripecten",-12.18,105.8,662,0,315.2
"279",252.17,"Changhsingian","Etheripecten",12.05,36.31,247,0,315.2
"280",252.17,"Changhsingian","Etheripecten",-87.62,-101.98,614,0,315.2
"281",252.17,"Changhsingian","Etheripecten",-13.79,115.78,672,0,315.2
"282",252.17,"Changhsingian","Etheripecten",-45.12,53.25,601,0,315.2
"283",252.17,"Changhsingian","Etheripecten",-16.83,86.45,309,0,315.2
"284",252.17,"Changhsingian","Etheripecten",-37.2,55.08,602,0,315.2
"285",252.17,"Changhsingian","Etheripecten",-45.31,53.15,601,0,315.2
"286",252.17,"Changhsingian","Etheripecten",-46.47,52.72,601,0,315.2
"287",252.17,"Changhsingian","Etheripecten",-88.33,63.21,605,0,315.2
"288",252.17,"Changhsingian","Etheripecten",-15.26,104.61,662,0,315.2
"289",252.17,"Changhsingian","Etheripecten",-18.91,90.11,309,0,315.2
"290",252.17,"Changhsingian","Etheripecten",-45.17,53.21,601,0,315.2
"291",252.17,"Changhsingian","Etheripecten",-46.47,52.71,601,0,315.2
"292",252.17,"Changhsingian","Etheripecten",-8.02,106.03,663,0,315.2
"293",252.17,"Changhsingian","Etheripecten",-12.13,105.82,662,0,315.2
"294",252.17,"Changhsingian","Etheripecten",-45.9,53.79,601,0,315.2
"295",252.17,"Changhsingian","Etheripecten",-13.69,115.99,672,0,315.2
"296",252.17,"Changhsingian","Etheripecten",-8.99,104.07,653,0,315.2
"297",252.17,"Changhsingian","Etheripecten",-16.04,105.72,662,0,315.2
"298",252.17,"Changhsingian","Etheripecten",-14.85,105.33,662,0,315.2
"299",252.17,"Changhsingian","Euchondria",-14.85,105.33,662,1,358.9
"300",252.17,"Changhsingian","Euchondria",-18.62,107.65,661,1,358.9
"301",252.17,"Changhsingian","Euchondria",-15.13,104.76,662,1,358.9
"302",252.17,"Changhsingian","Euchondria",-13.05,115.6,672,1,358.9
"303",252.17,"Changhsingian","Euchondria",-17.05,108.91,662,1,358.9
"304",252.17,"Changhsingian","Euchondria",-15.54,105.64,662,1,358.9
"305",252.17,"Changhsingian","Euchondria",-12.13,105.82,662,1,358.9
"306",252.17,"Changhsingian","Euchondria",-35.54,52.06,602,1,358.9
"307",252.17,"Changhsingian","Euchondria",-14.4,106.47,662,1,358.9
"308",252.17,"Changhsingian","Euchondria",-8.02,106.03,663,1,358.9
"309",252.17,"Changhsingian","Euchondria",-11.67,105.29,653,1,358.9
"310",252.17,"Changhsingian","Euchondria",-13.02,115.61,672,1,358.9
"311",252.17,"Changhsingian","Eumorphotis",-7.66,116.57,672,0,254.17
"312",252.17,"Changhsingian","Eumorphotis",7.55,40.29,246,0,254.17
"313",252.17,"Changhsingian","Eumorphotis",12.14,36.16,247,0,254.17
"314",252.17,"Changhsingian","Eumorphotis",12.12,36.17,247,0,254.17
"315",252.17,"Changhsingian","Eumorphotis",12.14,35.84,247,0,254.17
"316",252.17,"Changhsingian","Eumorphotis",12.12,36.16,247,0,254.17
"317",252.17,"Changhsingian","Eumorphotis",-11.67,105.28,653,0,254.17
"318",252.17,"Changhsingian","Eumorphotis",12.05,36.31,247,0,254.17
"319",252.17,"Changhsingian","Eumorphotis",12.08,36.26,247,0,254.17
"320",252.17,"Changhsingian","Eumorphotis",12.09,36.28,247,0,254.17
"321",252.17,"Changhsingian","Eumorphotis",-11.24,105.33,653,0,254.17
"322",252.17,"Changhsingian","Eumorphotis",-13.04,115.6,672,0,254.17
"323",252.17,"Changhsingian","Eumorphotis",12.34,35.81,247,0,254.17
"324",252.17,"Changhsingian","Eumorphotis",12.18,36.14,247,0,254.17
"325",252.17,"Changhsingian","Eumorphotis",12.08,36.15,247,0,254.17
"326",252.17,"Changhsingian","Eumorphotis",12.14,36.14,247,0,254.17
"327",252.17,"Changhsingian","Eunemopsis",2.26,128.69,693,0,252.17
"328",252.17,"Changhsingian","Euomphalus",2.65,135.92,702,0,433.4
"329",252.17,"Changhsingian","Euomphalus",-87.62,-101.98,614,0,433.4
"330",252.17,"Changhsingian","Euomphalus",2.63,135.92,702,0,433.4
"331",252.17,"Changhsingian","Euomphalus",2.63,135.93,702,0,433.4
"332",252.17,"Changhsingian","Euphemites",-35.29,52.14,602,1,387.7
"333",252.17,"Changhsingian","Euphemites",-14.56,104.67,662,1,387.7
"334",252.17,"Changhsingian","Euphemites",-15.26,104.61,662,1,387.7
"335",252.17,"Changhsingian","Euphemites",-35.32,52.06,602,1,387.7
"336",252.17,"Changhsingian","Euphemites",13.4,-29.53,144,1,387.7
"337",252.17,"Changhsingian","Euphemites",-35.16,52.3,602,1,387.7
"338",252.17,"Changhsingian","Euphemites",13.34,-29.58,144,1,387.7
"339",252.17,"Changhsingian","Euphemites",13.35,-29.57,144,1,387.7
"340",252.17,"Changhsingian","Euphemites",13.38,-29.54,144,1,387.7
"341",252.17,"Changhsingian","Euphemites",-35.6,52.18,602,1,387.7
"342",252.17,"Changhsingian","Euphemites",13.37,-29.5,144,1,387.7
"343",252.17,"Changhsingian","Euphemites",-35.42,52.08,602,1,387.7
"344",252.17,"Changhsingian","Euphemites",-35.24,52.12,602,1,387.7
"345",252.17,"Changhsingian","Euphemites",-35.54,52.06,602,1,387.7
"346",252.17,"Changhsingian","Euphemites",-35.37,52.11,602,1,387.7
"347",252.17,"Changhsingian","Euphemites",-35.59,52.2,602,1,387.7
"348",252.17,"Changhsingian","Euphemites",-35.51,52.19,602,1,387.7
"349",252.17,"Changhsingian","Euphemites",-35.59,52.23,602,1,387.7
"350",252.17,"Changhsingian","Euphemites",-34.84,51.55,602,1,387.7
"351",252.17,"Changhsingian","Euphemites",-35.61,52.13,602,1,387.7
"352",252.17,"Changhsingian","Euphemites",13.33,-29.58,144,1,387.7
"353",252.17,"Changhsingian","Euphemites",-34.84,51.65,602,1,387.7
"354",252.17,"Changhsingian","Euphemites",-34.83,51.56,602,1,387.7
"355",252.17,"Changhsingian","Euphemites",-35.41,52.08,602,1,387.7
"356",252.17,"Changhsingian","Euphemites",13.36,-29.54,144,1,387.7
"357",252.17,"Changhsingian","Euthystylus",-15.26,104.61,662,0,252.17
"358",252.17,"Changhsingian","Fasciculiconcha",-12.18,105.8,662,1,358.9
